"NM_POINT_SOURCE","ID_POINT","NO_VALUE_ORIGINAL","NO_VALUE_STANDARD","TM_PERIOD_START","TM_PERIOD_END","TM_PROCESSED","NM_DERIVATION_TYPE","NM_MNEMONIC"
"WeatherQuest","SK47004600_ActualRainFall",0,0,23-DEC-20 21.00.00.000000000,23-DEC-20 21.14.59.999000000,23-DEC-20 21.10.19.876000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.03125,0.03125,23-DEC-20 21.15.00.000000000,23-DEC-20 21.29.59.999000000,23-DEC-20 21.24.17.524000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,23-DEC-20 21.30.00.000000000,23-DEC-20 21.44.59.999000000,23-DEC-20 21.39.15.162000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,23-DEC-20 21.45.00.000000000,23-DEC-20 21.59.59.999000000,23-DEC-20 21.54.14.122000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,23-DEC-20 22.00.00.000000000,23-DEC-20 22.14.59.999000000,23-DEC-20 22.09.56.803000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,23-DEC-20 22.15.00.000000000,23-DEC-20 22.29.59.999000000,23-DEC-20 22.24.22.968000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.3125,0.3125,23-DEC-20 22.30.00.000000000,23-DEC-20 22.44.59.999000000,23-DEC-20 22.39.18.347000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,23-DEC-20 22.45.00.000000000,23-DEC-20 22.59.59.999000000,23-DEC-20 22.54.16.196000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,23-DEC-20 23.00.00.000000000,23-DEC-20 23.14.59.999000000,23-DEC-20 23.10.06.818000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,23-DEC-20 23.15.00.000000000,23-DEC-20 23.29.59.999000000,23-DEC-20 23.23.52.557000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,23-DEC-20 23.30.00.000000000,23-DEC-20 23.44.59.999000000,23-DEC-20 23.38.49.850000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,23-DEC-20 23.45.00.000000000,23-DEC-20 23.59.59.999000000,23-DEC-20 23.53.36.975000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.03125,0.03125,24-DEC-20 00.00.00.000000000,24-DEC-20 00.14.59.999000000,24-DEC-20 00.12.44.651000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",1.25,1.25,24-DEC-20 00.15.00.000000000,24-DEC-20 00.29.59.999000000,24-DEC-20 00.24.12.362000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.34375,0.34375,24-DEC-20 00.30.00.000000000,24-DEC-20 00.44.59.999000000,24-DEC-20 00.38.54.902000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 00.45.00.000000000,24-DEC-20 00.59.59.999000000,24-DEC-20 00.54.07.483000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.03125,0.03125,24-DEC-20 01.00.00.000000000,24-DEC-20 01.14.59.999000000,24-DEC-20 01.09.54.093000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.21875,0.21875,24-DEC-20 01.15.00.000000000,24-DEC-20 01.29.59.999000000,24-DEC-20 01.24.09.637000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 01.30.00.000000000,24-DEC-20 01.44.59.999000000,24-DEC-20 01.39.11.811000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 01.45.00.000000000,24-DEC-20 01.59.59.999000000,24-DEC-20 01.54.32.996000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 02.00.00.000000000,24-DEC-20 02.14.59.999000000,24-DEC-20 02.09.35.461000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 02.15.00.000000000,24-DEC-20 02.29.59.999000000,24-DEC-20 02.25.22.796000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 02.30.00.000000000,24-DEC-20 02.44.59.999000000,24-DEC-20 02.38.51.528000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 02.45.00.000000000,24-DEC-20 02.59.59.999000000,24-DEC-20 02.54.03.198000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 03.00.00.000000000,24-DEC-20 03.14.59.999000000,24-DEC-20 03.10.18.834000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 03.15.00.000000000,24-DEC-20 03.29.59.999000000,24-DEC-20 03.24.21.210000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 03.30.00.000000000,24-DEC-20 03.44.59.999000000,24-DEC-20 03.39.22.663000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 03.45.00.000000000,24-DEC-20 03.59.59.999000000,24-DEC-20 03.54.24.564000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 04.00.00.000000000,24-DEC-20 04.14.59.999000000,24-DEC-20 04.09.30.048000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 04.15.00.000000000,24-DEC-20 04.29.59.999000000,24-DEC-20 04.24.14.618000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 04.30.00.000000000,24-DEC-20 04.44.59.999000000,24-DEC-20 04.39.20.206000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 04.45.00.000000000,24-DEC-20 04.59.59.999000000,24-DEC-20 04.54.26.568000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 05.00.00.000000000,24-DEC-20 05.14.59.999000000,24-DEC-20 05.09.36.243000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 05.15.00.000000000,24-DEC-20 05.29.59.999000000,24-DEC-20 05.25.20.899000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 05.30.00.000000000,24-DEC-20 05.44.59.999000000,24-DEC-20 05.39.27.460000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 05.45.00.000000000,24-DEC-20 05.59.59.999000000,24-DEC-20 05.54.23.054000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 06.00.00.000000000,24-DEC-20 06.14.59.999000000,24-DEC-20 06.10.32.356000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 06.15.00.000000000,24-DEC-20 06.29.59.999000000,24-DEC-20 06.24.36.266000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 06.30.00.000000000,24-DEC-20 06.44.59.999000000,24-DEC-20 06.39.37.742000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 06.45.00.000000000,24-DEC-20 06.59.59.999000000,24-DEC-20 06.54.21.317000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 07.00.00.000000000,24-DEC-20 07.14.59.999000000,24-DEC-20 07.09.27.506000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 07.15.00.000000000,24-DEC-20 07.29.59.999000000,24-DEC-20 07.24.15.292000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 07.30.00.000000000,24-DEC-20 07.44.59.999000000,24-DEC-20 07.39.37.250000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 07.45.00.000000000,24-DEC-20 07.59.59.999000000,24-DEC-20 07.54.53.353000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 08.00.00.000000000,24-DEC-20 08.14.59.999000000,24-DEC-20 08.09.32.380000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 08.15.00.000000000,24-DEC-20 08.29.59.999000000,24-DEC-20 08.24.33.970000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 08.30.00.000000000,24-DEC-20 08.44.59.999000000,24-DEC-20 08.39.22.857000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 08.45.00.000000000,24-DEC-20 08.59.59.999000000,24-DEC-20 08.54.13.011000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 09.00.00.000000000,24-DEC-20 09.14.59.999000000,24-DEC-20 09.09.23.559000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 09.15.00.000000000,24-DEC-20 09.29.59.999000000,24-DEC-20 09.24.21.088000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 09.30.00.000000000,24-DEC-20 09.44.59.999000000,24-DEC-20 09.39.22.242000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 09.45.00.000000000,24-DEC-20 09.59.59.999000000,24-DEC-20 09.54.12.132000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 10.00.00.000000000,24-DEC-20 10.14.59.999000000,24-DEC-20 10.09.15.020000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 10.15.00.000000000,24-DEC-20 10.29.59.999000000,24-DEC-20 10.24.21.234000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 10.30.00.000000000,24-DEC-20 10.44.59.999000000,24-DEC-20 10.39.24.716000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 10.45.00.000000000,24-DEC-20 10.59.59.999000000,24-DEC-20 10.54.25.020000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 11.00.00.000000000,24-DEC-20 11.14.59.999000000,24-DEC-20 11.09.18.917000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 11.15.00.000000000,24-DEC-20 11.29.59.999000000,24-DEC-20 11.24.26.288000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 11.30.00.000000000,24-DEC-20 11.44.59.999000000,24-DEC-20 11.39.19.846000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 11.45.00.000000000,24-DEC-20 11.59.59.999000000,24-DEC-20 11.54.16.079000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 12.00.00.000000000,24-DEC-20 12.14.59.999000000,24-DEC-20 12.09.23.266000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 12.15.00.000000000,24-DEC-20 12.29.59.999000000,24-DEC-20 12.24.19.790000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 12.30.00.000000000,24-DEC-20 12.44.59.999000000,24-DEC-20 12.39.17.273000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.0625,0.0625,24-DEC-20 12.45.00.000000000,24-DEC-20 12.59.59.999000000,24-DEC-20 12.54.17.922000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.0625,0.0625,24-DEC-20 13.00.00.000000000,24-DEC-20 13.14.59.999000000,24-DEC-20 13.09.14.161000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 13.15.00.000000000,24-DEC-20 13.29.59.999000000,24-DEC-20 13.24.12.044000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.15625,0.15625,24-DEC-20 13.30.00.000000000,24-DEC-20 13.44.59.999000000,24-DEC-20 13.39.41.250000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 13.45.00.000000000,24-DEC-20 13.59.59.999000000,24-DEC-20 13.54.41.228000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 14.00.00.000000000,24-DEC-20 14.14.59.999000000,24-DEC-20 14.09.29.854000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 14.15.00.000000000,24-DEC-20 14.29.59.999000000,24-DEC-20 14.24.19.849000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 14.30.00.000000000,24-DEC-20 14.44.59.999000000,24-DEC-20 14.39.17.253000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 14.45.00.000000000,24-DEC-20 14.59.59.999000000,24-DEC-20 14.54.13.643000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 15.00.00.000000000,24-DEC-20 15.14.59.999000000,24-DEC-20 15.09.11.682000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 15.15.00.000000000,24-DEC-20 15.29.59.999000000,24-DEC-20 15.24.27.895000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 15.30.00.000000000,24-DEC-20 15.44.59.999000000,24-DEC-20 15.39.11.023000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 15.45.00.000000000,24-DEC-20 15.59.59.999000000,24-DEC-20 15.54.15.920000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 16.00.00.000000000,24-DEC-20 16.14.59.999000000,24-DEC-20 16.09.17.578000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 16.15.00.000000000,24-DEC-20 16.29.59.999000000,24-DEC-20 16.24.04.113000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 16.30.00.000000000,24-DEC-20 16.44.59.999000000,24-DEC-20 16.39.14.191000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 16.45.00.000000000,24-DEC-20 16.59.59.999000000,24-DEC-20 16.54.11.337000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 17.00.00.000000000,24-DEC-20 17.14.59.999000000,24-DEC-20 17.09.14.509000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 17.15.00.000000000,24-DEC-20 17.29.59.999000000,24-DEC-20 17.24.16.692000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 17.30.00.000000000,24-DEC-20 17.44.59.999000000,24-DEC-20 17.40.17.782000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 17.45.00.000000000,24-DEC-20 17.59.59.999000000,24-DEC-20 17.54.08.377000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 18.00.00.000000000,24-DEC-20 18.14.59.999000000,24-DEC-20 18.10.22.792000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 18.15.00.000000000,24-DEC-20 18.29.59.999000000,24-DEC-20 18.24.18.554000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 18.30.00.000000000,24-DEC-20 18.44.59.999000000,24-DEC-20 18.39.13.108000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 18.45.00.000000000,24-DEC-20 18.59.59.999000000,24-DEC-20 18.54.18.019000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 19.00.00.000000000,24-DEC-20 19.14.59.999000000,24-DEC-20 19.09.58.641000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 19.15.00.000000000,24-DEC-20 19.29.59.999000000,24-DEC-20 19.24.13.622000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 19.30.00.000000000,24-DEC-20 19.44.59.999000000,24-DEC-20 19.39.45.671000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 19.45.00.000000000,24-DEC-20 19.59.59.999000000,24-DEC-20 19.54.46.517000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 20.00.00.000000000,24-DEC-20 20.14.59.999000000,24-DEC-20 20.09.35.851000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 20.15.00.000000000,24-DEC-20 20.29.59.999000000,24-DEC-20 20.24.25.633000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 20.30.00.000000000,24-DEC-20 20.44.59.999000000,24-DEC-20 20.39.13.509000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 20.45.00.000000000,24-DEC-20 20.59.59.999000000,24-DEC-20 20.54.15.149000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 21.00.00.000000000,24-DEC-20 21.14.59.999000000,24-DEC-20 21.09.57.479000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 21.15.00.000000000,24-DEC-20 21.29.59.999000000,24-DEC-20 21.24.11.784000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 21.30.00.000000000,24-DEC-20 21.44.59.999000000,24-DEC-20 21.39.14.288000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 21.45.00.000000000,24-DEC-20 21.59.59.999000000,24-DEC-20 21.54.09.526000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 22.00.00.000000000,24-DEC-20 22.14.59.999000000,24-DEC-20 22.09.16.707000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 22.15.00.000000000,24-DEC-20 22.29.59.999000000,24-DEC-20 22.24.13.583000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 22.30.00.000000000,24-DEC-20 22.44.59.999000000,24-DEC-20 22.39.07.896000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 22.45.00.000000000,24-DEC-20 22.59.59.999000000,24-DEC-20 22.54.18.620000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 23.00.00.000000000,24-DEC-20 23.14.59.999000000,24-DEC-20 23.09.57.287000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 23.15.00.000000000,24-DEC-20 23.29.59.999000000,24-DEC-20 23.23.43.086000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 23.30.00.000000000,24-DEC-20 23.44.59.999000000,24-DEC-20 23.38.59.710000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,24-DEC-20 23.45.00.000000000,24-DEC-20 23.59.59.999000000,24-DEC-20 23.54.24.568000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 00.00.00.000000000,25-DEC-20 00.14.59.999000000,25-DEC-20 00.09.29.766000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 00.15.00.000000000,25-DEC-20 00.29.59.999000000,25-DEC-20 00.24.32.365000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 00.30.00.000000000,25-DEC-20 00.44.59.999000000,25-DEC-20 00.38.46.149000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 00.45.00.000000000,25-DEC-20 00.59.59.999000000,25-DEC-20 00.54.03.324000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 01.00.00.000000000,25-DEC-20 01.14.59.999000000,25-DEC-20 01.09.21.810000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 01.15.00.000000000,25-DEC-20 01.29.59.999000000,25-DEC-20 01.24.36.303000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 01.30.00.000000000,25-DEC-20 01.44.59.999000000,25-DEC-20 01.39.18.666000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 01.45.00.000000000,25-DEC-20 01.59.59.999000000,25-DEC-20 01.54.32.339000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 02.00.00.000000000,25-DEC-20 02.14.59.999000000,25-DEC-20 02.09.40.756000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 02.15.00.000000000,25-DEC-20 02.29.59.999000000,25-DEC-20 02.25.28.379000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 02.30.00.000000000,25-DEC-20 02.44.59.999000000,25-DEC-20 02.38.56.018000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 02.45.00.000000000,25-DEC-20 02.59.59.999000000,25-DEC-20 02.54.12.952000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 03.00.00.000000000,25-DEC-20 03.14.59.999000000,25-DEC-20 03.09.27.841000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 03.15.00.000000000,25-DEC-20 03.29.59.999000000,25-DEC-20 03.24.25.592000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 03.30.00.000000000,25-DEC-20 03.44.59.999000000,25-DEC-20 03.39.22.045000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 03.45.00.000000000,25-DEC-20 03.59.59.999000000,25-DEC-20 03.54.25.615000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 04.00.00.000000000,25-DEC-20 04.14.59.999000000,25-DEC-20 04.09.35.303000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 04.15.00.000000000,25-DEC-20 04.29.59.999000000,25-DEC-20 04.24.17.725000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 04.30.00.000000000,25-DEC-20 04.44.59.999000000,25-DEC-20 04.39.22.398000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 04.45.00.000000000,25-DEC-20 04.59.59.999000000,25-DEC-20 04.54.25.168000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 05.00.00.000000000,25-DEC-20 05.14.59.999000000,25-DEC-20 05.09.22.430000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 05.15.00.000000000,25-DEC-20 05.29.59.999000000,25-DEC-20 05.25.30.454000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 05.30.00.000000000,25-DEC-20 05.44.59.999000000,25-DEC-20 05.39.19.134000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 05.45.00.000000000,25-DEC-20 05.59.59.999000000,25-DEC-20 05.54.22.229000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 06.00.00.000000000,25-DEC-20 06.14.59.999000000,25-DEC-20 06.09.27.071000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 06.15.00.000000000,25-DEC-20 06.29.59.999000000,25-DEC-20 06.24.28.997000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 06.30.00.000000000,25-DEC-20 06.44.59.999000000,25-DEC-20 06.39.26.950000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 06.45.00.000000000,25-DEC-20 06.59.59.999000000,25-DEC-20 06.54.22.695000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 07.00.00.000000000,25-DEC-20 07.14.59.999000000,25-DEC-20 07.09.25.726000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 07.15.00.000000000,25-DEC-20 07.29.59.999000000,25-DEC-20 07.24.27.311000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 07.30.00.000000000,25-DEC-20 07.44.59.999000000,25-DEC-20 07.39.43.476000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 07.45.00.000000000,25-DEC-20 07.59.59.999000000,25-DEC-20 07.54.49.571000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 08.00.00.000000000,25-DEC-20 08.14.59.999000000,25-DEC-20 08.09.44.058000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 08.15.00.000000000,25-DEC-20 08.29.59.999000000,25-DEC-20 08.24.29.934000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 08.30.00.000000000,25-DEC-20 08.44.59.999000000,25-DEC-20 08.39.18.929000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 08.45.00.000000000,25-DEC-20 08.59.59.999000000,25-DEC-20 08.54.02.785000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-DEC-20 09.00.00.000000000,25-DEC-20 09.14.59.999000000,25-DEC-20 09.09.28.096000000,"Average","mm/hr"
